PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Referenced in sitemaps,No. of href inlinks,No. of redirect inlinks,No. of canonical inlinks,No. of hreflang inlinks,No. of pagination inlinks,No. of CSS inlinks,No. of IMG inlinks,No. of JS inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
20,https://www.aviva.com.br/blog/centro-historico-de-porto-seguro-conheca-os-encantos-culturais-deste-pedacinho-da-bahia,Centro Histórico de Porto Seguro: conheça os encantos culturais deste pedacinho da Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/tudo-o-que-voce-precisa-saber-sobre-como-fazer-check-in,Tudo o que você precisa saber sobre como fazer check-in,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/cartao-de-embarque,Cartão de embarque: entenda como funciona e os tipos existentes,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/documentos-para-viajar-de-onibus-saiba-quais-sao-necessarios-e-as-diretrizes-para-cada-caso,Documentos para viajar de ônibus: saiba quais são necessários e as diretrizes para cada caso,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/lugares-para-viajar-sozinho-em-goias,Lugares para viajar sozinho: descubra os melhores destinos para viver esta experiência em Goiás,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/as-10-principais-lendas-de-goias-misterios-nas-terras-goianas,As 10 Principais lendas de Goiás: mistérios nas terras goianas!,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/natal-na-pandemia-como-viajar-em-seguranca,Natal na pandemia: como viajar em segurança,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/pequi-uma-joia-gastronomica-e-cultural-do-centro-oeste-brasileiro,Pequi: uma joia gastronômica e cultural do centro-oeste brasileiro,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/descubra-as-belezas-do-parque-das-fontes,Descubra as belezas do Parque das Fontes,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/turismo-de-aventura-em-goias,Turismo de aventura: Goiás reserva lugares incríveis,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/encontre-o-melhor-hotel-em-caldas-novas-e-tenha-uma-viagem-inesquecivel,Encontre o melhor hotel em Caldas Novas e tenha uma viagem inesquecível,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/saiba-como-funciona-o-sistema-vacation-club,Saiba como funciona o sistema Vacation Club,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/como-praticar-yoga-descubra-algumas-dicas,Como praticar yoga? Descubra algumas dicas,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/7-atividades-inesqueciveis-na-costa-do-sauipe-em-familia,7 Atividades Inesquecíveis na Costa do Sauípe em Família,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/lagoa-do-arua-conheca-esse-pedacinho-da-bahia,Lagoa do Aruá: conheça esse pedacinho da Bahia,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/descubra-como-levar-shampoo-em-viagem-nacional-e-como-armazena-lo-na-bagagem-de-mao,Descubra como levar shampoo em viagem nacional e como armazená-lo na bagagem de mão!,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
20,https://www.aviva.com.br/blog/saiba-o-que-levar-para-uma-viagem-de-5-dias,Saiba o que levar para uma viagem de 5 dias,text/html;charset=utf-8,true,200,0,https://aviva.com.br/sitemap.xml,,,,,,,,,Adicionar fix especifico em _issue_fixes_library.py,Nao mapeado,-
