PR,URL,Title,Content type,Is rendered page,HTTP status code,Organic traffic,Depth,Internal outlinks,Internal outlinks codes,No. of internal outlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/lazeres-opcionais-no-hot-park-rio-quente,Lazeres Opcionais no Hot Park Rio Quente,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/como-entro-em-contato-com-a-central-de-socios,Como entro em contato com a Central de Sócios Estância?,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/qual-a-diferenca-dos-hoteis-grand-premium-e-premium-em-costa-do-sauipe,Qual a diferença dos hotéis Grand Premium e Premium em Costa do Sauípe?,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/check-in-e-check-out-no-terra-resort,Check-in e check-out no Terra Resort,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/estacionamento-hotel-sol-grand-premium,Estacionamento Hotel Sol Grand Premium,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/conceito-e-estilo-do-hotel-brisa-grand-premium,Conceito e Estilo do Hotel Brisa Grand Premium,text/html;charset=utf-8,true,200,0,2,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-eco-chales,Valores early check-in e late check-out Eco Chalés,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/qual-o-endereco-do-hotel-mar-premium,Qual o endereço do Hotel Mar Premium?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-hotel-luupi,Valores early check-in e late check-out Hotel Luupi,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/ha-copa-do-bebe-no-mar-premium,Há copa do bebê no Mar Premium?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/servico-de-fotografia-costa-do-sauipe,Serviço de fotografia Costa do Sauípe,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/valores-early-check-in-e-late-check-out-mar-premium,Valores early check-in e late check-out Mar Premium,text/html;charset=utf-8,true,200,0,3,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
21,https://ajuda.aviva.com.br/portal/pt-br/kb/articles/qual-a-localizacao-do-sol-grand-premium,Qual a localização do Sol Grand Premium?,text/html;charset=utf-8,true,200,0,4,http://aviva.com.br/,,,1) Buscar em todo o HTML/templates por 'http://www.,Seguranca,Alta
