PR,URL,Title,Content type,Is rendered page,HTTP status code,Size (bytes),Loading time (ms),No. of IMG inlinks,recomendacao_ivoire,categoria_ivoire,severidade_ivoire
0,https://aviva.com.br/assets/06754f61-f1d4-48fc-9c33-cf1538befba5,,image/jpeg,false,200,10596750,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/065eb6c1-e175-4332-bb5d-10e0658b09bb,,image/jpeg,false,200,10322616,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/68465c55-27b2-42b4-a121-e224faf541cd,,image/jpeg,false,200,10258263,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/9a1ed78c-5bfb-4dff-a99e-31bcf0d0f077,,image/jpeg,false,200,10258263,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/9a1ed78c-5bfb-4dff-a99e-31bcf0d0f077,,image/jpeg,false,200,10258263,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/68465c55-27b2-42b4-a121-e224faf541cd,,image/jpeg,false,200,10258263,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/c4f19411-6857-4f44-9646-b8251b517345,,image/jpeg,false,200,10063000,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/c4f19411-6857-4f44-9646-b8251b517345,,image/jpeg,false,200,10063000,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a365fbcb-5a61-4d74-8e16-dd61ccdd1191,,image/jpeg,false,200,10044729,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/8976e90c-9028-423c-a4d6-1e14a660ee56,,image/jpeg,false,200,9852729,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/8976e90c-9028-423c-a4d6-1e14a660ee56,,image/jpeg,false,200,9852729,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/0ddd14f4-14da-4781-b9a8-e74eb486a0ff,,image/jpeg,false,200,9699013,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/b474bd9f-59e5-4f3c-ba22-e35d7c0e51cd,,image/jpeg,false,200,9661061,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/b474bd9f-59e5-4f3c-ba22-e35d7c0e51cd,,image/jpeg,false,200,9661061,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/9142b06e-299a-49b7-bd1b-cc0b7609fd36,,image/jpeg,false,200,9564574,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/6bd1cafe-7c05-4794-856b-1411beddfaec,,image/jpeg,false,200,9564574,25,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/9142b06e-299a-49b7-bd1b-cc0b7609fd36,,image/jpeg,false,200,9564574,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/6bd1cafe-7c05-4794-856b-1411beddfaec,,image/jpeg,false,200,9564574,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/49bd07cd-895c-44b6-93a1-223b71c8dd00,,image/jpeg,false,200,9241236,7,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/49bd07cd-895c-44b6-93a1-223b71c8dd00,,image/jpeg,false,200,9241236,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/images/resorts/resort-map.jpg,,image/jpeg,false,200,9228189,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/images/resorts/resort-map.jpg,,image/jpeg,false,200,9228189,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/ff9411b0-183c-44ee-87a8-1e6f90563d10,,image/jpeg,false,200,9154318,15,5,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/ff9411b0-183c-44ee-87a8-1e6f90563d10,,image/jpeg,false,200,9154318,67,4,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/2f957b62-dd42-475c-90b2-a085de6ae6c8,,image/jpeg,false,200,9154318,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a362a1b7-3a7b-4362-af89-1f6d7a191de5,,image/jpeg,false,200,9154318,29,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/e0504f88-50a8-4f76-86da-6df5ab2aa765,,image/jpeg,false,200,9154318,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/e0504f88-50a8-4f76-86da-6df5ab2aa765,,image/jpeg,false,200,9154318,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a362a1b7-3a7b-4362-af89-1f6d7a191de5,,image/jpeg,false,200,9154318,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/2f957b62-dd42-475c-90b2-a085de6ae6c8,,image/jpeg,false,200,9154318,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/9da8a3b7-f772-4170-bd77-ea1c100b0c8a,,image/jpeg,false,200,9151605,8,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/9da8a3b7-f772-4170-bd77-ea1c100b0c8a,,image/jpeg,false,200,9151605,11,2,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/0ce98493-1a8e-43e1-b8b8-cc445ec1808e,,image/jpeg,false,200,9151605,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/0ce98493-1a8e-43e1-b8b8-cc445ec1808e,,image/jpeg,false,200,9151605,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/b0c002d3-3dca-4368-9f2c-9ec7c18e36ba,,image/jpeg,false,200,9135542,12,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/b0c002d3-3dca-4368-9f2c-9ec7c18e36ba,,image/jpeg,false,200,9135542,12,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/0b130e53-0bb9-4387-aa9b-b9122cbae11c,,image/jpeg,false,200,9116111,17,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/0b130e53-0bb9-4387-aa9b-b9122cbae11c,,image/jpeg,false,200,9116111,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/7f2dee84-a0fd-4527-8535-55b68c426a9e,,image/jpeg,false,200,9048475,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/7f2dee84-a0fd-4527-8535-55b68c426a9e,,image/jpeg,false,200,9048475,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/8911922b-3f9d-403c-951b-24d7c830f2d0,,image/jpeg,false,200,9000351,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/8911922b-3f9d-403c-951b-24d7c830f2d0,,image/jpeg,false,200,9000351,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/87bfb2ea-fade-461d-ad5f-44b61bd0be95,,image/jpeg,false,200,8770124,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/87bfb2ea-fade-461d-ad5f-44b61bd0be95,,image/jpeg,false,200,8770124,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/073073b7-385b-4c6e-a75d-c289b4a447f7,,image/jpeg,false,200,8676378,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/073073b7-385b-4c6e-a75d-c289b4a447f7,,image/jpeg,false,200,8676378,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/aa9229e5-2994-411d-b658-1ecac9e23226,,image/jpeg,false,200,8645751,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/aa9229e5-2994-411d-b658-1ecac9e23226,,image/jpeg,false,200,8645751,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1826ce00-3f5c-42a2-9bbf-954fb87463bb,,image/jpeg,false,200,8459311,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1826ce00-3f5c-42a2-9bbf-954fb87463bb,,image/jpeg,false,200,8459311,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/7f16a721-b486-4a33-a923-e971bca67fa4,,image/jpeg,false,200,8425472,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/7f16a721-b486-4a33-a923-e971bca67fa4,,image/jpeg,false,200,8425472,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/239af7d7-4c9b-4125-b7c9-e78d2100adf7,,image/jpeg,false,200,8350106,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/239af7d7-4c9b-4125-b7c9-e78d2100adf7,,image/jpeg,false,200,8350106,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/8c09d79d-fb8c-49a0-bf0d-2610cb8dc16f,,image/jpeg,false,200,8291665,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/8c09d79d-fb8c-49a0-bf0d-2610cb8dc16f,,image/jpeg,false,200,8291665,17,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/13871bad-849a-4b8c-b56c-d861b363f4bc,,image/jpeg,false,200,8290957,9,5,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/1bbf952e-31b9-4b54-a0c0-e3be253a7eca,,image/jpeg,false,200,8276273,10,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1bbf952e-31b9-4b54-a0c0-e3be253a7eca,,image/jpeg,false,200,8276273,95,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/4f66dde6-c89a-43e4-8f13-dfb14f7c56db,,image/jpeg,false,200,8154657,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/4f66dde6-c89a-43e4-8f13-dfb14f7c56db,,image/jpeg,false,200,8154657,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/24c7e052-9d7e-4290-ba56-d10156235ca2,,image/jpeg,false,200,8153998,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/24c7e052-9d7e-4290-ba56-d10156235ca2,,image/jpeg,false,200,8153998,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/fcc520fa-e0d2-4c12-9405-5ff338092821,,image/jpeg,false,200,8153998,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/c788f8d9-3013-47ad-b51d-4a24c3fedbe6,,image/jpeg,false,200,8153998,14,3,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/c788f8d9-3013-47ad-b51d-4a24c3fedbe6,,image/jpeg,false,200,8153998,13,3,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/fcc520fa-e0d2-4c12-9405-5ff338092821,,image/jpeg,false,200,8153998,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/7a62c23c-365a-4680-ab77-17405ba32d2f,,image/jpeg,false,200,8121178,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/7a62c23c-365a-4680-ab77-17405ba32d2f,,image/jpeg,false,200,8121178,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/53788930-b188-4882-93f6-ca52f138aff5,,image/jpeg,false,200,8105024,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/ce5501ec-5647-4aa7-9b70-aae6c179e191,,image/jpeg,false,200,8069973,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/ce5501ec-5647-4aa7-9b70-aae6c179e191,,image/jpeg,false,200,8069973,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/22d83ff6-9897-4f77-ab23-89f0836a0872,,image/jpeg,false,200,7979264,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/22d83ff6-9897-4f77-ab23-89f0836a0872,,image/jpeg,false,200,7979264,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/8b313bc5-3aac-4954-9a05-266fb91a17da,,image/jpeg,false,200,7938137,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/8b313bc5-3aac-4954-9a05-266fb91a17da,,image/jpeg,false,200,7938137,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/094a6fbf-c4be-4023-a2f4-576e2b774621,,image/jpeg,false,200,7887656,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/094a6fbf-c4be-4023-a2f4-576e2b774621,,image/jpeg,false,200,7887656,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/4c96ff21-07c6-439e-b184-c57c127b05f6,,image/jpeg,false,200,7834644,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/images/costa-do-sauipe/Park/HPCS%20-%20BLOCO%204%20-%20IMAGEM%20POSI%C3%87%C3%83O%206.jpg,,image/jpeg,false,200,7795388,246,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/images/costa-do-sauipe/Park/HPCS%20-%20BLOCO%204%20-%20IMAGEM%20POSI%C3%87%C3%83O%206.jpg,,image/jpeg,false,200,7795388,14,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/71b44172-6c72-4513-ae1d-0919807aea8f,,image/jpeg,false,200,7718251,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/71b44172-6c72-4513-ae1d-0919807aea8f,,image/jpeg,false,200,7718251,24,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/01b44225-85a1-47d1-a14e-9f77a649b326,,image/jpeg,false,200,7651275,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/01b44225-85a1-47d1-a14e-9f77a649b326,,image/jpeg,false,200,7651275,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/73c7ae77-4d15-4205-87c3-49da73c151bf,,image/jpeg,false,200,7612901,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/126e7623-ea5d-4e54-8b31-7fd3e94d9c6b,,image/jpeg,false,200,7300068,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/126e7623-ea5d-4e54-8b31-7fd3e94d9c6b,,image/jpeg,false,200,7300068,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/095149d8-fb67-4de5-a958-0ec690adfc7b,,image/jpeg,false,200,7294655,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/095149d8-fb67-4de5-a958-0ec690adfc7b,,image/jpeg,false,200,7294655,133,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/d3e15147-1733-4695-8679-ce450801c623,,image/jpeg,false,200,7245808,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/d3e15147-1733-4695-8679-ce450801c623,,image/jpeg,false,200,7245808,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
4,https://aviva.com.br/assets/8e5b5e75-65cb-4ca8-9a03-008f752ef149,,image/jpeg,false,200,7228620,11,76,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
4,https://www.aviva.com.br/assets/8e5b5e75-65cb-4ca8-9a03-008f752ef149,,image/jpeg,false,200,7228620,9,75,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/67fd802b-1072-4ef7-9ed0-f3cdf6c41e3f,,image/jpeg,false,200,7073916,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/67fd802b-1072-4ef7-9ed0-f3cdf6c41e3f,,image/jpeg,false,200,7073916,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/3530271f-2d37-4f75-bf73-c669028adcfb,,image/jpeg,false,200,7073916,8,4,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/6cf4738e-9150-4921-9353-e66aa3f29c07,,image/jpeg,false,200,7073916,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/841819a3-245e-42d8-bcc8-89f28502902b,,image/jpeg,false,200,7073916,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/841819a3-245e-42d8-bcc8-89f28502902b,,image/jpeg,false,200,7073916,14,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/3530271f-2d37-4f75-bf73-c669028adcfb,,image/jpeg,false,200,7073916,12,5,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/6cf4738e-9150-4921-9353-e66aa3f29c07,,image/jpeg,false,200,7073916,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/41b0edda-d9cc-4d22-ad70-244a11bea205,,image/jpeg,false,200,7064249,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/41b0edda-d9cc-4d22-ad70-244a11bea205,,image/jpeg,false,200,7064249,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/3e6a1e01-bd9a-4d6b-8f1c-30a66baae062,,image/jpeg,false,200,7058478,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/faa50d48-8829-4b20-805e-cf4995b76daa,,image/jpeg,false,200,6972960,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/faa50d48-8829-4b20-805e-cf4995b76daa,,image/jpeg,false,200,6972960,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/0cc1c111-37a0-4b67-b87c-aa0f3c5ac907,,image/jpeg,false,200,6969838,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/0cc1c111-37a0-4b67-b87c-aa0f3c5ac907,,image/jpeg,false,200,6969838,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/23d99dee-d460-470d-b32e-365b60b27e44,,image/jpeg,false,200,6954983,11,4,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/23d99dee-d460-470d-b32e-365b60b27e44,,image/jpeg,false,200,6954983,9,5,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/images/costa-do-sauipe/Park/HPCS%20-%20BLOCO%206%20-%20IMAGEM%20POSI%C3%87%C3%83O%203.jpg,,image/jpeg,false,200,6928946,12,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/images/costa-do-sauipe/Park/HPCS%20-%20BLOCO%206%20-%20IMAGEM%20POSI%C3%87%C3%83O%203.jpg,,image/jpeg,false,200,6928946,128,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/a747d2a0-62ca-4199-8796-716742206987,,image/jpeg,false,200,6882812,17,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/a747d2a0-62ca-4199-8796-716742206987,,image/jpeg,false,200,6882812,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/07375b33-b7ba-4550-99cc-29ff5da3f648,,image/jpeg,false,200,6875495,8,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/07375b33-b7ba-4550-99cc-29ff5da3f648,,image/jpeg,false,200,6875495,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/d7c640a4-4db4-4257-b6cb-6c8400e3e481,,image/jpeg,false,200,6848017,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/d7c640a4-4db4-4257-b6cb-6c8400e3e481,,image/jpeg,false,200,6848017,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/15a7df30-7ad2-4d05-afe4-df67142cb0e4,,image/jpeg,false,200,6797262,12,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/15a7df30-7ad2-4d05-afe4-df67142cb0e4,,image/jpeg,false,200,6797262,11,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/b25bdf27-35ce-44e7-8842-4fc565d37493,,image/jpeg,false,200,6773979,10,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/b25bdf27-35ce-44e7-8842-4fc565d37493,,image/jpeg,false,200,6773979,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/assets/80116778-2db9-45ee-9843-b232b4934625,,image/jpeg,false,200,6725341,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/80116778-2db9-45ee-9843-b232b4934625,,image/jpeg,false,200,6725341,9,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://www.aviva.com.br/images/costa-do-sauipe/Park/HPCS%20-%20BLOCO%204%20-%20IMAGEM%20POSI%C3%87%C3%83O%201.jpg,,image/jpeg,false,200,6711281,244,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/images/costa-do-sauipe/Park/HPCS%20-%20BLOCO%204%20-%20IMAGEM%20POSI%C3%87%C3%83O%201.jpg,,image/jpeg,false,200,6711281,15,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/bc9cff2c-0c2e-4141-962e-6fe1625cf547,,image/jpeg,false,200,6635080,11,1,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
0,https://aviva.com.br/assets/1898cbbb-9011-4f34-b672-9ee8bbd137f0,,image/jpeg,false,200,6576825,11,6,1) Converter imagens para WebP ou AVIF (reducao de 30-50% sem perda visual).,Performance,Media
